codice_contabilita|partita_iva|commodity|fornitore|anno_comp|mese_comp|data_emissione|data_scadenza|flg_presenza_scadenza|provenienza|volume|importo
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|09|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|253.232|32.5
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|08|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|262.239|35.52
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|08|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|266.283|35.27
388977|04152790962|GAS|"RETIPIU\' S.r.l."|2019|11|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|215.844|30.078202
388977|04152790962|GAS|"RETIPIU\' S.r.l."|2019|10|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|210.133|26.613812
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|10|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|6.01|0.1
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|08|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|5.008|0.16
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|10|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|16.571|4.92
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|11|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|15.596|4.7
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|12|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|7.011|0.11
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|12|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|16.571|4.92
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|09|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|5.008|0.16
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|12|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|16.571|5.47
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|11|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|5.008|0.1
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|02|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|6.01|0.11
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|01|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|7.011|0.13
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|01|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-26060|-2035.88
393603|03757660968|GAS|NED RETI DISTRIBUZIONE GAS S.r.l.|2021|08|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-423.307|-178.854865
388977|04152790962|GAS|"RETIPIU\' S.r.l."|2019|03|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|594.848|82.315713
388977|04152790962|GAS|"RETIPIU\' S.r.l."|2019|02|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|437.608|40.587697
148987|12883450152|GAS|UNARETI S.p.A.|2021|09|2021-12-09 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|1154.246|274.88250954261
148987|12883450152|GAS|UNARETI S.p.A.|2021|07|2021-12-09 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|847.869|208.76044030366
148987|12883450152|GAS|UNARETI S.p.A.|2021|08|2021-12-09 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|1015.045|242.22705015373
148987|12883450152|GAS|UNARETI S.p.A.|2021|06|2021-12-09 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|694.109|149.91117611527
148987|12883450152|GAS|UNARETI S.p.A.|2021|05|2021-12-09 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|478.371|110.72673714315
148987|12883450152|GAS|UNARETI S.p.A.|2021|04|2021-12-09 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|334.919|78.63446769396
148987|12883450152|GAS|UNARETI S.p.A.|2021|04|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|1468.553|206.65705128205
148987|12883450152|GAS|UNARETI S.p.A.|2021|05|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|361.364|123.2828021978
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|01|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|167.981|30.94
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|02|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|138.836|21.25
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|01|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|66.542|12.4
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|01|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|111.76|18.1
148987|12883450152|GAS|UNARETI S.p.A.|2021|09|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|6341.251|1584.4136907102
148987|12883450152|GAS|UNARETI S.p.A.|2021|06|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|872.001|138.16169947166
148987|12883450152|GAS|UNARETI S.p.A.|2021|02|2021-12-09 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|227.135|47.882367248375
148987|12883450152|GAS|UNARETI S.p.A.|2021|03|2021-12-09 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|315.361|65.775409335935
148987|12883450152|GAS|UNARETI S.p.A.|2021|01|2021-12-09 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|183.714|35.74984246331
345050|13171830154|GAS|EROGASMET S.p.A.|2021|04|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|579.401|110.40743
418288|03752430961|GAS|GIGAS RETE S.r.l.|2021|03|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|509.62|53.829658
418288|03752430961|GAS|GIGAS RETE S.r.l.|2021|02|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|462.697|55.685915
418288|03752430961|GAS|GIGAS RETE S.r.l.|2021|04|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|252.738|27.45517
418288|03752430961|GAS|GIGAS RETE S.r.l.|2021|05|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|117.803|13.203666
418288|03752430961|GAS|GIGAS RETE S.r.l.|2021|01|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|531.003|50.881144
449510|07063880962|GAS|ACSM-AGAM reti gas-acqua S.p.A.|2021|06|2021-12-15 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-19.537|-1.351181
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|10|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|16.571|5.48
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|11|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|15.596|5.24
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|01|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-3167.26|-494.55
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|03|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-3325.635|-681.7
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|12|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|16.571|3.54
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|11|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|15.596|3.4
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|02|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-3364.477|-663.95
418288|03752430961|GAS|GIGAS RETE S.r.l.|2020|12|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|359.781|39.79959
388977|04152790962|GAS|"RETIPIU\' S.r.l."|2019|01|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|445.985|41.428803
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|01|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-7308.882|-836.22
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|02|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-4328.608|-572.02
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2021|03|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|848.916|100.298152
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2021|01|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|77.829|0.599694
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2021|02|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|558.303|66.455788
426906|01341400198|GAS|LD RETI S.r.l.|2021|08|2021-12-29 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|144.706|46.062113638615
426906|01341400198|GAS|LD RETI S.r.l.|2021|06|2021-12-29 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|136.486|40.078807192021
426906|01341400198|GAS|LD RETI S.r.l.|2021|05|2021-12-29 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|238.734|53.788196470982
426906|01341400198|GAS|LD RETI S.r.l.|2021|04|2021-12-29 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|490.077|72.232996336996
426906|01341400198|GAS|LD RETI S.r.l.|2021|03|2021-12-29 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|740.879|98.69
426906|01341400198|GAS|LD RETI S.r.l.|2021|09|2021-12-29 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|134.143|40.606140576114
426906|01341400198|GAS|LD RETI S.r.l.|2021|07|2021-12-29 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|129.082|42.721745785271
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2018|11|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|983.774|51.540630266998
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2021|05|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|174.746|23.031357
383398|03178060236|GAS|MEGARETI S.p.A.|2020|11|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|543.639|56.880679
383398|03178060236|GAS|MEGARETI S.p.A.|2021|02|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|806.308|95.391665
383398|03178060236|GAS|MEGARETI S.p.A.|2020|12|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|942.581|99.918728
393603|03757660968|GAS|NED RETI DISTRIBUZIONE GAS S.r.l.|2021|03|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-6363.961|-569.339165
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2018|09|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|208.579|9.7062618358372
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2020|03|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-242.911|-25.70595
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2020|02|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-233.123|-28.611357
383398|03178060236|GAS|MEGARETI S.p.A.|2021|01|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|1125.988|109.261604
204437|06724610966|GAS|2i RETE GAS S.p.A.|2020|12|2021-12-12 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-3325.025|-469.19
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2021|01|2021-12-15 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|394.566|25.93309
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2021|06|2021-12-15 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|3.425|3.448587
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2021|05|2021-12-15 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|7.539|6.022569
306198|01733220022|GAS|EDIGAS S.p.A.|2020|12|2021-12-14 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|145.212|17.04565
306198|01733220022|GAS|EDIGAS S.p.A.|2020|09|2021-12-14 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|27.72|3.942092
406540|03196810240|GAS|SERVIZI A RETE S.r.l.|2021|06|2021-12-14 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-93.591|-14.802023
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2020|12|2021-12-15 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|165.19|22.803348
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2021|03|2021-12-15 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|387.071|60.452988
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2021|02|2021-12-15 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|312.206|52.292031
423537|02169270200|GAS|SEI - SERVIZI ENERGETICI INTEGRATI S.r.l.|2021|06|2021-12-27 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|83.137|9.60997
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2021|04|2021-12-15 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|74.871|14.685119
302382|01581890462|GAS|GESAM S.p.A.|2020|09|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-1.03|-0.344605
148987|12883450152|GAS|UNARETI S.p.A.|2020|02|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|125.421|16.102967032967
148987|12883450152|GAS|UNARETI S.p.A.|2019|04|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|122.054|17.907692307692
148987|12883450152|GAS|UNARETI S.p.A.|2020|03|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|134.07|17.213516483516
148987|12883450152|GAS|UNARETI S.p.A.|2019|05|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|126.123|18.504615384615
204437|06724610966|GAS|2i RETE GAS S.p.A.|2020|07|2021-12-12 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|439.812|54.86
426906|01341400198|GAS|LD RETI S.r.l.|2021|09|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|2097.032|487.47195321218
204437|06724610966|GAS|2i RETE GAS S.p.A.|2020|12|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-2029.813|-346.23
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|02|2021-12-23 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|531.833|81.84
148987|12883450152|GAS|UNARETI S.p.A.|2020|12|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|66.939|14.853043478261
148987|12883450152|GAS|UNARETI S.p.A.|2021|09|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|111.794|113.56760628768
148987|12883450152|GAS|UNARETI S.p.A.|2020|10|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|66.939|14.853043478261
148987|12883450152|GAS|UNARETI S.p.A.|2020|11|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|64.78|14.373913043478
148987|12883450152|GAS|UNARETI S.p.A.|2020|03|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|66.935|9.0143997252747
148987|12883450152|GAS|UNARETI S.p.A.|2020|02|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|53.516|6.0003255494505
204437|06724610966|GAS|2i RETE GAS S.p.A.|2020|09|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|684.715|95.68
302382|01581890462|GAS|GESAM S.p.A.|2020|06|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-4.117|-0.526821
148987|12883450152|GAS|UNARETI S.p.A.|2021|03|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|66.939|9.8132222222222
148987|12883450152|GAS|UNARETI S.p.A.|2021|02|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|60.461|8.8635555555556
148987|12883450152|GAS|UNARETI S.p.A.|2021|01|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|66.939|9.8132222222222
148987|12883450152|GAS|UNARETI S.p.A.|2021|08|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|115.521|113.11195892971
148987|12883450152|GAS|UNARETI S.p.A.|2020|06|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|64.781|11.749450549451
148987|12883450152|GAS|UNARETI S.p.A.|2021|06|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|98.834|101.91014652015
148987|12883450152|GAS|UNARETI S.p.A.|2020|05|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|66.94|12.141098901099
148987|12883450152|GAS|UNARETI S.p.A.|2021|07|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|102.125|108.71043478261
148987|12883450152|GAS|UNARETI S.p.A.|2020|09|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|64.78|14.576086956522
148987|12883450152|GAS|UNARETI S.p.A.|2020|04|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|64.781|11.749450549451
148987|12883450152|GAS|UNARETI S.p.A.|2020|08|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|66.939|15.061956521739
148987|12883450152|GAS|UNARETI S.p.A.|2020|07|2021-12-17 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|66.939|15.061956521739
148987|12883450152|GAS|UNARETI S.p.A.|2018|07|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|126.123|14.654239130435
148987|12883450152|GAS|UNARETI S.p.A.|2019|11|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|129.746|19.480434782609
148987|12883450152|GAS|UNARETI S.p.A.|2017|11|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|28.479|3.3526315789474
148987|12883450152|GAS|UNARETI S.p.A.|2019|08|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|126.123|17.548695652174
148987|12883450152|GAS|UNARETI S.p.A.|2020|08|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|134.072|18.66402173913
148987|12883450152|GAS|UNARETI S.p.A.|2018|12|2021-12-16 00:00:00|2022-01-14 00:00:00|PRESENTE|AcuPhi|126.123|14.654239130435
449510|07063880962|GAS|ACSM-AGAM reti gas-acqua S.p.A.|2020|03|2021-12-16 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-82.938|-9.688821
449510|07063880962|GAS|ACSM-AGAM reti gas-acqua S.p.A.|2020|04|2021-12-16 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-45.217|-8.594993
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2020|12|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-4.026|4.847133
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2020|11|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-49.439|-11.587326
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2020|10|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-16.92|2.20844
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|09|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-58.924|-14.07
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|10|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-83.297|-19.54
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|11|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-124.949|-28.67
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|11|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-199.37|-50.56
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|10|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-55.101|-21.73
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|12|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-635.543|-148.97
204437|06724610966|GAS|2i RETE GAS S.p.A.|2020|01|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-903.869|-179.96
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|12|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-743.649|-162.3
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|09|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-24.365|-13.21
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|08|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-2.012|-9.19
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|07|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-31.508|-10.96
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|07|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-36.523|-10.77
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|08|2021-12-19 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-38.603|-9.69
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2018|07|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|211.289|12.488825157362
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2018|05|2021-12-21 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|240.425|18.02341464493
383398|03178060236|GAS|MEGARETI S.p.A.|2020|09|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|44.552|4.448709
306198|01733220022|GAS|EDIGAS S.p.A.|2017|12|2021-12-14 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|33.895|2.989043
426906|01341400198|GAS|LD RETI S.r.l.|2019|10|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|42.815|10.294333333333
426906|01341400198|GAS|LD RETI S.r.l.|2019|11|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|132.252|20.414104166667
426906|01341400198|GAS|LD RETI S.r.l.|2020|08|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|3.291|5.3026373626374
426906|01341400198|GAS|LD RETI S.r.l.|2020|03|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|162.15|25.994150943396
426906|01341400198|GAS|LD RETI S.r.l.|2019|09|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|6.72|5.2642857142857
426906|01341400198|GAS|LD RETI S.r.l.|2020|09|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|6.729|5.6047252747253
426906|01341400198|GAS|LD RETI S.r.l.|2020|07|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|3.291|5.3126373626374
426906|01341400198|GAS|LD RETI S.r.l.|2020|06|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|13.5|6.4754545454545
426906|01341400198|GAS|LD RETI S.r.l.|2020|04|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|93.383|16.822727272727
426906|01341400198|GAS|LD RETI S.r.l.|2019|12|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|251.395|33.7215625
426906|01341400198|GAS|LD RETI S.r.l.|2019|07|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|6.009|5.33910906298
426906|01341400198|GAS|LD RETI S.r.l.|2020|05|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|64.508|13.241818181818
426906|01341400198|GAS|LD RETI S.r.l.|2020|01|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|254.349|15.191315789474
426906|01341400198|GAS|LD RETI S.r.l.|2020|02|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|170.726|24.47453326713
426906|01341400198|GAS|LD RETI S.r.l.|2019|08|2021-12-22 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|4.32|5.0466052227343
406540|03196810240|GAS|SERVIZI A RETE S.r.l.|2021|03|2021-12-14 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-8.891|-8.003853
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2018|09|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|22.586|2.737764
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2017|03|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-1.024|-0.018958
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2017|05|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|6.143|0.195216
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2018|05|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|24.64|4.284283
418288|03752430961|GAS|GIGAS RETE S.r.l.|2020|04|2021-12-13 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|-13|-1.690039
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2019|08|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|21.559|3.146257
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2019|04|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|27.72|0.960097
427948|13476050151|GAS|AEMME LINEA DISTRIBUZIONE S.r.l.|2018|04|2021-12-20 00:00:00|2022-01-31 00:00:00|PRESENTE|AcuPhi|27.72|2.295888
